4,teacher,student,male,female
5174,1,0,1,0
5175,1,0,1,0
5176,0,1,1,0
5177,0,1,1,0
5178,1,0,0,1
5179,0,1,1,0
5180,0,1,1,0
5181,0,1,1,0
5182,0,1,1,0
5183,0,1,0,1
5184,0,1,0,1
5185,0,1,1,0
5186,0,1,1,0
5187,0,1,1,0
5188,1,0,1,0
5189,0,1,0,1
5190,1,0,1,0
5191,0,1,1,0
5192,0,1,1,0
5193,0,1,0,1
5194,0,1,1,0
5195,0,1,1,0
5196,0,1,1,0
5197,0,1,0,1
5198,0,1,1,0
5199,0,1,0,1
5200,0,1,1,0
5201,0,1,1,0
5202,0,1,0,1
5203,0,1,0,1
5204,0,1,0,1
5205,0,1,1,0
5206,0,1,1,0
5207,0,1,1,0
5208,0,1,1,0
5209,0,1,1,0
5210,0,1,1,0
5211,0,1,1,0
5212,0,1,0,1
5213,0,1,1,0
5214,0,1,1,0
5215,0,1,0,1
5216,0,1,1,0
5217,0,1,0,1
5218,0,1,0,1
5219,0,1,0,1
5220,0,1,0,1
5221,0,1,0,1
5222,0,1,0,1
5223,0,1,1,0
5224,0,1,1,0
5225,0,1,1,0
5226,0,1,1,0
5227,0,1,1,0
5228,0,1,0,1
5229,0,1,0,1
5230,0,1,1,0
5231,0,1,0,1
5232,0,1,1,0
5233,0,1,1,0
5234,0,1,0,1
5235,0,1,1,0
5236,0,1,0,1
5237,0,1,0,1
5238,0,1,1,0
5239,0,1,0,1
5240,1,0,1,0
5241,0,1,0,1
5242,0,1,0,1
5243,0,1,0,1
5244,0,1,1,0
5245,0,1,1,0
5246,0,1,0,1
5247,0,1,0,1
5248,0,1,0,1
5249,0,1,0,1
5250,0,1,0,1
5251,0,1,0,1
5252,0,1,1,0
5253,0,1,1,0
5254,0,1,1,0
5255,0,1,1,0
5256,0,1,0,1
5257,0,1,1,0
5258,0,1,0,1
5259,0,1,1,0
5260,0,1,1,0
5261,0,1,1,0
5262,0,1,1,0
5263,0,1,0,1
5264,0,1,1,0
5265,0,1,1,0
5266,0,1,1,0
5267,0,1,1,0
5268,0,1,1,0
5269,0,1,1,0
5270,0,1,0,1
5271,0,1,0,1
5272,0,1,1,0
5273,0,1,1,0
5274,0,1,1,0
5275,0,1,0,1
5276,0,1,0,1
5277,0,1,1,0
5278,0,1,0,1
5279,0,1,1,0
5280,0,1,1,0
5281,0,1,1,0
5282,0,1,0,1
5283,0,1,0,1
5284,0,1,0,1
5285,0,1,1,0
5286,0,1,1,0
5287,0,1,0,1
5288,0,1,0,1
5289,0,1,0,1
5290,0,1,0,1
5291,0,1,0,1
5292,0,1,0,1
5293,0,1,1,0
5294,0,1,1,0
5295,0,1,1,0
5296,0,1,1,0
5297,0,1,0,1
5298,0,1,0,1
5299,0,1,1,0
5300,0,1,1,0
5301,0,1,1,0
5302,0,1,1,0
5303,0,1,1,0
5304,0,1,0,1
5305,0,1,1,0
5306,0,1,1,0
5307,0,1,1,0
5308,0,1,0,1
5309,0,1,0,1
5310,0,1,1,0
5311,0,1,1,0
5312,0,1,1,0
5313,0,1,1,0
5314,0,1,1,0
5315,0,1,0,1
5316,0,1,0,1
5317,0,1,1,0
5318,0,1,0,1
5319,0,1,0,1
5320,0,1,0,1
5321,0,1,0,1
5322,0,1,0,1
5323,0,1,0,1
5324,0,1,0,1
5325,0,1,0,1
5326,1,0,0,1
5327,0,1,0,1
5328,0,1,1,0
5329,0,1,0,1
5330,0,1,1,0
5331,0,1,0,1
5332,0,1,1,0
5333,1,0,1,0
5334,0,1,0,1
5335,1,0,0,1
5336,1,0,1,0
5337,0,1,1,0
5338,0,1,1,0
5339,0,1,1,0
5340,0,1,1,0
5341,0,1,1,0
5342,1,0,0,1
5343,0,1,0,1
5344,0,1,1,0
5345,0,1,1,0
5346,0,1,0,1
5347,0,1,1,0
5348,0,1,0,1
5349,0,1,1,0
5350,1,0,0,1
5351,0,1,0,1
5352,0,1,1,0
5353,0,1,1,0
5354,0,1,1,0
5355,0,1,1,0
5356,0,1,0,1
5357,0,1,0,1
5358,0,1,0,1
5359,0,1,1,0
5360,0,1,1,0
5361,0,1,1,0
5362,0,1,0,1
5363,0,1,0,1
5364,0,1,1,0
5365,0,1,1,0
5366,0,1,0,1
5367,0,1,1,0
5368,0,1,1,0
5369,0,1,0,1
5370,0,1,1,0
5371,0,1,0,1
5372,0,1,0,1
5373,0,1,1,0
5374,0,1,1,0
5375,0,1,1,0
5376,0,1,0,1
5377,0,1,0,1
5378,0,1,1,0
5379,0,1,0,1
5380,0,1,1,0
5381,0,1,0,1
5382,0,1,1,0
5383,0,1,1,0
5384,0,1,1,0
5385,0,1,1,0
5386,0,1,1,0
5387,0,1,1,0
5388,0,1,1,0
5389,0,1,0,1
5390,1,0,1,0
5391,0,1,1,0
5392,0,1,0,1
5393,0,1,0,1
5394,0,1,1,0
5395,0,1,0,1
5396,0,1,1,0
5397,0,1,1,0
5398,0,1,0,1
5399,0,1,0,1
5400,0,1,1,0
5401,0,1,1,0
5402,0,1,0,1
5403,0,1,1,0
5404,0,1,1,0
5405,0,1,0,1
5406,0,1,0,1
5407,0,1,0,1
5408,0,1,1,0
5409,0,1,0,1
5410,0,1,0,1
5411,0,1,0,1
5412,0,1,1,0
5413,0,1,1,0
5414,0,1,0,1
5415,0,1,0,1
5416,0,1,0,1
5417,0,1,1,0
5418,0,1,1,0
5419,0,1,1,0
5420,0,1,1,0
5421,0,1,0,1
5422,0,1,0,1
5423,0,1,1,0
5424,0,1,1,0
5425,0,1,1,0
5426,0,1,1,0
5427,0,1,0,1
5428,0,1,0,1
5429,0,1,0,1
5430,0,1,1,0
5431,0,1,0,1
5432,0,1,0,1
5433,0,1,0,1
5434,0,1,0,1
5435,0,1,0,1
5436,0,1,0,1
5437,0,1,0,1
5438,1,0,0,1
5439,0,1,0,1
5440,0,1,0,1
5441,0,1,0,1
5442,0,1,1,0
5443,0,1,0,1
5444,0,1,1,0
5445,0,1,0,1
5446,0,1,0,1
5447,0,1,1,0
5448,0,1,1,0
5449,0,1,0,1
5450,0,1,0,1
5451,0,1,1,0
5452,0,1,0,1
5453,0,1,1,0
5454,0,1,1,0
5455,1,0,1,0
5456,0,1,1,0
5457,0,1,1,0
5458,0,1,1,0
5459,0,1,1,0
5460,0,1,0,1
5461,0,1,1,0
5462,0,1,1,0
5463,0,1,1,0
5464,0,1,1,0
5465,0,1,1,0
5466,0,1,1,0
5467,0,1,1,0
5468,0,1,0,1
5469,0,1,1,0
5470,0,1,1,0
5471,0,1,0,1
5472,0,1,1,0
5473,0,1,0,1
5474,0,1,1,0
5475,0,1,0,1
5476,0,1,1,0
5477,0,1,1,0
5478,0,1,0,1
5479,0,1,1,0
5480,0,1,1,0
5481,0,1,0,1
5482,0,1,1,0
5483,0,1,0,1
5484,0,1,1,0
5485,0,1,1,0
5486,0,1,0,1
5487,0,1,0,1
5488,0,1,0,1
5489,0,1,1,0
5490,0,1,1,0
5491,0,1,0,1
5492,0,1,0,1
5493,1,0,1,0
5494,0,1,1,0
5495,0,1,1,0
5496,1,0,1,0
5497,0,1,1,0
5498,1,0,1,0
5499,0,1,0,1
5500,0,1,0,1
5501,0,1,0,1
5502,0,1,0,1
5503,0,1,0,1
5504,0,1,1,0
5505,1,0,1,0
5506,0,1,1,0
5507,1,0,0,1
5508,0,1,1,0
5509,0,1,0,1
5510,1,0,1,0
5511,0,1,0,1
5512,0,1,0,1
5513,0,1,0,1
5514,0,1,1,0
5515,0,1,0,1
5516,0,1,0,1
5517,0,1,1,0
5518,0,1,0,1
5519,0,1,0,1
5520,0,1,0,1
5521,0,1,0,1
5522,0,1,0,1
5523,0,1,0,1
5524,0,1,1,0
5525,0,1,0,1
5526,0,1,0,1
5527,0,1,0,1
5528,0,1,1,0
5529,0,1,1,0
5530,0,1,0,1
5531,0,1,1,0
5532,0,1,1,0
5533,0,1,1,0
5534,0,1,0,1
5535,0,1,0,1
5536,0,1,0,1
5537,0,1,1,0
5538,0,1,1,0
5539,1,0,1,0
5540,0,1,0,1
5541,1,0,1,0
5542,0,1,1,0
5543,0,1,0,1
5544,1,0,1,0
5545,1,0,1,0
5546,1,0,1,0
5547,1,0,1,0
5548,1,0,0,1
5549,0,1,1,0
5550,0,1,0,1
5551,0,1,0,1
5552,0,1,1,0
5553,0,1,1,0
5554,1,0,0,1
5555,0,1,0,1
5556,0,1,1,0
5557,0,1,0,1
5558,0,1,1,0
5559,0,1,1,0
5560,0,1,0,1
5561,0,1,0,1
5562,0,1,0,1
5563,1,0,0,1
5564,0,1,1,0
5565,0,1,1,0
5566,0,1,0,1
5567,0,1,1,0
5568,0,1,1,0
5569,0,1,0,1
5570,0,1,0,1
5571,0,1,0,1
5572,0,1,0,1
5573,0,1,1,0
5574,0,1,1,0
5575,0,1,1,0
5576,0,1,0,1
5577,0,1,1,0
5578,0,1,0,1
5579,0,1,1,0
5580,0,1,1,0
5581,1,0,0,1
5582,0,1,0,1
5583,0,1,0,1
5584,1,0,1,0
5585,0,1,1,0
5586,0,1,0,1
5587,0,1,0,1
5588,0,1,0,1
5589,0,1,0,1
5590,0,1,1,0
5591,0,1,0,1
5592,0,1,0,1
5593,0,1,1,0
5594,0,1,0,1
5595,0,1,1,0
5596,0,1,1,0
5597,0,1,1,0
5598,0,1,1,0
5599,0,1,0,1
5600,0,1,0,1
5601,0,1,0,1
5602,0,1,1,0
5603,0,1,1,0
5604,0,1,1,0
5605,0,1,1,0
5606,0,1,1,0
5607,0,1,0,1
5608,0,1,0,1
5609,1,0,0,1
5610,0,1,0,1
5611,0,1,1,0
5612,1,0,1,0
5613,0,1,0,1
5614,0,1,1,0
5615,1,0,0,1
5616,1,0,0,1
5617,0,1,0,1
5618,0,1,1,0
5619,0,1,1,0
5620,0,1,0,1
5621,0,1,1,0
5622,0,1,0,1
5623,1,0,1,0
5624,0,1,0,1
5625,0,1,1,0
5626,0,1,0,1
5627,1,0,1,0
5628,0,1,0,1
5629,0,1,1,0
5630,0,1,0,1
5631,0,1,0,1
5632,0,1,0,1
5633,0,1,1,0
5634,0,1,1,0
5635,0,1,1,0
5636,1,0,1,0
5637,0,1,0,1
5638,0,1,1,0
5639,0,1,1,0
5640,0,1,0,1
5641,0,1,0,1
5642,1,0,1,0
5643,0,1,0,1
5644,0,1,1,0
5645,1,0,0,1
5646,0,1,1,0
5647,0,1,1,0
5648,0,1,1,0
5649,1,0,0,1
5650,0,1,1,0
5651,0,1,1,0
5652,0,1,0,1
5653,0,1,1,0
5654,0,1,1,0
5655,0,1,0,1
5656,0,1,0,1
5657,0,1,0,1
5658,0,1,1,0
5659,0,1,1,0
5660,1,0,0,1
5661,1,0,0,1
5662,0,1,1,0
5663,0,1,1,0
5664,1,0,1,0
5665,1,0,1,0
5666,0,1,0,1
5667,1,0,1,0
5668,1,0,0,1
5669,1,0,1,0
5670,1,0,0,1
5671,1,0,1,0
5672,1,0,1,0
5673,1,0,1,0
5674,0,1,0,1
5675,1,0,0,1
5676,0,1,1,0
5677,0,1,0,1
5678,0,1,0,1
5679,0,1,1,0
5680,0,1,0,1
5681,0,1,1,0
5682,0,1,1,0
5683,0,1,0,1
5684,0,1,1,0
5685,0,1,1,0
5686,0,1,1,0
5687,0,1,1,0
5688,0,1,0,1
5689,0,1,1,0
5690,0,1,1,0
5691,0,1,0,1
5692,0,1,0,1
5693,1,0,1,0
5694,0,1,0,1
5695,0,1,0,1
5696,1,0,1,0
5697,0,1,0,1
5698,0,1,0,1
5699,0,1,0,1
5700,0,1,0,1
5701,1,0,1,0
5702,0,1,0,1
5703,0,1,1,0
5704,0,1,1,0
5705,0,1,0,1
5706,0,1,0,1
5707,0,1,0,1
5708,0,1,1,0
5709,0,1,0,1
5710,0,1,0,1
5711,0,1,1,0
5712,0,1,0,1
5713,0,1,0,1
5714,0,1,1,0
5715,0,1,1,0
5716,0,1,0,1
5717,1,0,1,0
5718,0,1,1,0
5719,0,1,1,0
5720,0,1,1,0
5721,1,0,0,1
5722,0,1,1,0
5723,0,1,0,1
5724,0,1,0,1
5725,1,0,1,0
5726,1,0,0,1
5727,0,1,0,1
5728,1,0,1,0
5729,1,0,0,1
5730,0,1,1,0
5731,0,1,1,0
5732,0,1,1,0
5733,1,0,1,0
5734,0,1,0,1
5735,0,1,1,0
5736,0,1,1,0
5737,0,1,0,1
5738,0,1,1,0
5739,0,1,0,1
5740,0,1,0,1
5741,0,1,1,0
5742,0,1,0,1
5743,1,0,0,1
5744,0,1,0,1
5745,0,1,1,0
5746,0,1,0,1
5747,0,1,1,0
5748,0,1,0,1
5749,1,0,1,0
5750,0,1,1,0
5751,0,1,1,0
5752,0,1,1,0
5753,0,1,1,0
5754,0,1,0,1
5755,0,1,0,1
5756,0,1,1,0
5757,1,0,1,0
5758,0,1,0,1
5759,1,0,1,0
5760,1,0,0,1
5761,0,1,1,0
5762,0,1,0,1
5763,1,0,1,0
5764,1,0,1,0
5765,0,1,1,0
5766,0,1,1,0
5767,0,1,0,1
5768,0,1,1,0
5769,0,1,1,0
5770,0,1,0,1
5771,1,0,1,0
5772,0,1,0,1
5773,1,0,1,0
5774,0,1,0,1
5775,0,1,1,0
5776,0,1,0,1
5777,0,1,0,1
5778,0,1,1,0
5779,0,1,1,0
5780,0,1,1,0
5781,0,1,0,1
5782,0,1,0,1
5783,0,1,0,1
5784,0,1,0,1
5785,0,1,1,0
5786,0,1,1,0
5787,0,1,0,1
5788,0,1,1,0
5789,0,1,0,1
5790,0,1,1,0
5791,0,1,0,1
5792,0,1,0,1
5793,0,1,0,1
5794,0,1,0,1
5795,0,1,1,0
5796,0,1,1,0
5797,1,0,0,1
5798,0,1,0,1
5799,0,1,0,1
5800,0,1,0,1
5801,0,1,0,1
5802,0,1,1,0
5803,1,0,1,0
5804,0,1,1,0
5805,0,1,1,0
5806,0,1,1,0
5807,0,1,1,0
5808,0,1,0,1
5809,0,1,0,1
5810,0,1,0,1
5811,0,1,1,0
5812,0,1,1,0
5813,0,1,1,0
5814,0,1,0,1
5815,0,1,1,0
5816,0,1,0,1
5817,0,1,1,0
5818,0,1,0,1
5819,0,1,1,0
5820,0,1,1,0
5821,0,1,0,1
5822,0,1,0,1
5823,0,1,1,0
5824,0,1,1,0
5825,0,1,0,1
5826,0,1,1,0
5827,0,1,1,0
5828,0,1,1,0
5829,0,1,0,1
5830,0,1,0,1
5831,0,1,1,0
5832,0,1,1,0
5833,0,1,0,1
5834,0,1,0,1
5835,0,1,0,1
5836,0,1,1,0
5837,0,1,1,0
5838,0,1,1,0
5839,0,1,0,1
5840,0,1,1,0
5841,0,1,1,0
5842,0,1,1,0
5843,0,1,1,0
5844,0,1,1,0
5845,0,1,0,1
5846,0,1,1,0
5847,0,1,0,1
5848,0,1,1,0
5849,0,1,1,0
5850,0,1,1,0
5851,0,1,1,0
5852,0,1,0,1
5853,0,1,1,0
5854,0,1,1,0
5855,0,1,0,1
5856,0,1,0,1
5857,0,1,0,1
5858,0,1,0,1
5859,0,1,1,0
5860,0,1,1,0
5861,0,1,0,1
5862,0,1,1,0
5863,0,1,1,0
5864,0,1,0,1
5865,0,1,0,1
5866,0,1,1,0
5867,0,1,0,1
5868,0,1,0,1
5869,0,1,1,0
5870,0,1,0,1
5871,0,1,0,1
5872,0,1,0,1
5873,0,1,0,1
5874,0,1,0,1
5875,0,1,0,1
5876,1,0,1,0
5877,0,1,0,1
5878,0,1,0,1
5879,0,1,1,0
5880,0,1,1,0
5881,0,1,1,0
5882,0,1,0,1
5883,0,1,0,1
5884,1,0,1,0
5885,0,1,1,0
5886,1,0,0,1
5887,0,1,0,1
5888,0,1,0,1
5889,0,1,0,1
5890,0,1,0,1
5891,0,1,0,1
5892,0,1,1,0
5893,1,0,0,1
5894,0,1,0,1
5895,0,1,0,1
5896,0,1,1,0
5897,1,0,0,1
5898,0,1,0,1
5899,0,1,1,0
5900,0,1,0,1
5901,0,1,0,1
5902,0,1,1,0
5903,0,1,0,1
5904,1,0,1,0
5905,0,1,0,1
5906,0,1,0,1
5907,0,1,0,1
5908,0,1,0,1
5909,0,1,1,0
5910,0,1,1,0
5911,0,1,0,1
5912,0,1,0,1
5913,0,1,1,0
5914,0,1,1,0
5915,0,1,1,0
5916,0,1,0,1
5917,0,1,0,1
5918,1,0,1,0
5919,0,1,1,0
5920,0,1,0,1
5921,0,1,1,0
5922,0,1,0,1
5923,0,1,1,0
5924,0,1,1,0
5925,0,1,1,0
5926,0,1,0,1
5927,0,1,1,0
5928,0,1,1,0
5929,0,1,1,0
5930,0,1,0,1
5931,0,1,0,1
5932,0,1,1,0
5933,1,0,1,0
5934,0,1,0,1
5935,0,1,1,0
5936,1,0,1,0
5937,0,1,0,1
5938,0,1,0,1
5939,0,1,1,0
5940,0,1,0,1
5941,0,1,0,1
5942,0,1,0,1
5943,0,1,0,1
5944,0,1,0,1
5945,0,1,1,0
5946,0,1,0,1
5947,0,1,1,0
5948,0,1,0,1
5949,0,1,1,0
5950,1,0,1,0
5951,0,1,1,0
5952,0,1,1,0
5953,1,0,1,0
5954,0,1,1,0
5955,0,1,1,0
5956,1,0,0,1
5957,0,1,1,0
5958,1,0,1,0
5959,0,1,1,0
5960,0,1,0,1
5961,0,1,1,0
5962,0,1,0,1
5963,0,1,1,0
5964,0,1,0,1
5965,0,1,0,1
5966,0,1,1,0
5967,0,1,1,0
5968,0,1,0,1
5969,0,1,1,0
5970,0,1,1,0
5971,0,1,0,1
5972,0,1,0,1
5973,0,1,1,0
5974,0,1,1,0
5975,0,1,0,1
5976,0,1,0,1
5977,0,1,0,1
5978,0,1,0,1
5979,0,1,1,0
5980,0,1,0,1
5981,0,1,1,0
5982,0,1,0,1
5983,0,1,0,1
5984,0,1,0,1
5985,0,1,0,1
5986,0,1,0,1
5987,0,1,0,1
5988,0,1,1,0
5989,0,1,0,1
5990,0,1,0,1
5991,0,1,0,1
5992,0,1,1,0
5993,0,1,0,1
5994,0,1,0,1
5995,0,1,0,1
5996,0,1,0,1
5997,0,1,0,1
5998,0,1,1,0
5999,0,1,1,0
6000,0,1,0,1
6001,0,1,0,1
6002,0,1,1,0
6003,0,1,0,1
6004,0,1,0,1
6005,0,1,1,0
6006,0,1,0,1
6007,0,1,0,1
6008,0,1,0,1
6009,0,1,0,1
6010,0,1,0,1
6011,0,1,0,1
6012,0,1,0,1
6013,0,1,0,1
6014,0,1,0,1
6015,0,1,0,1
6016,0,1,0,1
6017,0,1,0,1
6018,0,1,0,1
6019,0,1,1,0
6020,0,1,1,0
6021,0,1,1,0
6022,0,1,0,1
6023,0,1,0,1
6024,0,1,0,1
6025,0,1,0,1
6026,0,1,0,1
6027,0,1,0,1
6028,0,1,0,1
6029,0,1,0,1
6030,0,1,0,1
6031,0,1,0,1
6032,0,1,1,0
6033,0,1,0,1
6034,0,1,1,0
6035,0,1,1,0
6036,0,1,1,0
6037,0,1,0,1
6038,0,1,0,1
6039,0,1,1,0
6040,0,1,0,1
6041,1,0,1,0
6042,0,1,0,1
6043,0,1,1,0
6044,0,1,0,1
6045,0,1,0,1
6046,0,1,0,1
6047,1,0,0,1
6048,0,1,0,1
6049,1,0,1,0
6050,0,1,0,1
6051,0,1,1,0
6052,0,1,1,0
6053,0,1,0,1
6054,0,1,0,1
6055,0,1,1,0
6056,0,1,0,1
6057,0,1,0,1
6058,0,1,1,0
6059,0,1,0,1
6060,0,1,0,1
6061,0,1,1,0
6062,0,1,1,0
6063,0,1,1,0
6064,0,1,0,1
6065,0,1,1,0
6066,0,1,1,0
6067,0,1,0,1
6068,0,1,1,0
6069,0,1,1,0
6070,0,1,0,1
6071,0,1,1,0
6072,0,1,0,1
6073,0,1,1,0
6074,0,1,1,0
6075,0,1,1,0
6076,0,1,0,1
6077,0,1,1,0
6078,0,1,0,1
6079,0,1,0,1
6080,0,1,1,0
6081,0,1,0,1
6082,0,1,1,0
6083,0,1,0,1
6084,0,1,1,0
6085,0,1,1,0
6086,0,1,0,1
6087,0,1,0,1
6088,0,1,1,0
6089,0,1,1,0
6090,0,1,1,0
6091,0,1,1,0
6092,0,1,1,0
6093,0,1,1,0
6094,0,1,1,0
6095,0,1,1,0
6096,0,1,0,1
6097,0,1,1,0
6098,0,1,0,1
6099,0,1,1,0
6100,0,1,1,0
6101,0,1,1,0
6102,0,1,0,1
6103,0,1,1,0
6104,0,1,0,1
6105,0,1,1,0
6106,0,1,0,1
6107,0,1,1,0
6108,0,1,0,1
6109,0,1,0,1
6110,0,1,1,0
6111,0,1,0,1
6112,0,1,1,0
6113,0,1,0,1
6114,0,1,1,0
6115,0,1,0,1
6116,0,1,1,0
6117,0,1,0,1
6118,0,1,1,0
6119,0,1,1,0
6120,1,0,1,0
6121,0,1,1,0
6122,0,1,0,1
6123,0,1,0,1
6124,0,1,0,1
6125,1,0,0,1
6126,0,1,0,1
6127,0,1,0,1
6128,0,1,1,0
6129,0,1,0,1
6130,0,1,0,1
6131,0,1,1,0
6132,0,1,1,0
6133,0,1,0,1
6134,0,1,0,1
6135,0,1,1,0
6136,0,1,1,0
6137,0,1,1,0
6138,0,1,0,1
6139,0,1,1,0
6140,0,1,0,1
6141,0,1,1,0
6142,0,1,0,1
6143,0,1,1,0
6144,0,1,0,1
6145,0,1,0,1
6146,0,1,1,0
6147,0,1,0,1
6148,0,1,0,1
6149,0,1,0,1
6150,0,1,0,1
6151,0,1,1,0
6152,0,1,0,1
6153,0,1,0,1
6154,0,1,0,1
6155,0,1,0,1
6156,0,1,0,1
6157,0,1,0,1
6158,0,1,0,1
6159,0,1,0,1
6160,0,1,1,0
6161,0,1,0,1
6162,1,0,0,1
6163,0,1,1,0
6164,0,1,0,1
6165,1,0,1,0
6166,0,1,1,0
6167,0,1,0,1
6168,0,1,0,1
6169,0,1,1,0
6170,1,0,1,0
6171,0,1,0,1
6172,1,0,1,0
6173,0,1,1,0
6174,0,1,1,0
6175,1,0,1,0
6176,1,0,1,0
6177,0,1,1,0
6178,0,1,1,0
6179,0,1,1,0
6180,0,1,0,1
6181,0,1,0,1
6182,1,0,1,0
6183,0,1,0,1
6184,0,1,0,1
6185,0,1,0,1
6186,0,1,0,1
6187,0,1,0,1
6188,0,1,1,0
6189,0,1,1,0
6190,0,1,1,0
6191,0,1,0,1
6192,0,1,0,1
6193,0,1,1,0
6194,0,1,0,1
6195,0,1,1,0
6196,0,1,0,1
6197,0,1,1,0
6198,0,1,1,0
6199,0,1,0,1
6200,0,1,0,1
6201,0,1,1,0
6202,0,1,0,1
6203,0,1,0,1
6204,0,1,0,1
6205,0,1,1,0
6206,0,1,0,1
6207,0,1,1,0
6208,0,1,0,1
6209,0,1,1,0
6210,0,1,0,1
6211,0,1,0,1
6212,0,1,1,0
6213,0,1,1,0
6214,0,1,0,1
6215,0,1,0,1
6216,0,1,0,1
6217,0,1,0,1
6218,0,1,0,1
6219,0,1,0,1
6220,0,1,0,1
6221,0,1,1,0
6222,0,1,0,1
6223,0,1,1,0
6224,0,1,1,0
6225,0,1,0,1
6226,0,1,0,1
6227,1,0,1,0
6228,0,1,1,0
6229,0,1,1,0
6230,0,1,0,1
6231,0,1,0,1
6232,0,1,0,1
6233,0,1,0,1
6234,0,1,0,1
6235,0,1,1,0
6236,0,1,1,0
6237,0,1,0,1
6238,0,1,0,1
6239,0,1,1,0
6240,0,1,1,0
6241,0,1,0,1
6242,0,1,1,0
6243,0,1,1,0
6244,0,1,1,0
6245,0,1,1,0
6246,0,1,0,1
6247,0,1,0,1
6248,0,1,1,0
6249,0,1,1,0
6250,0,1,1,0
6251,0,1,0,1
6252,0,1,1,0
6253,0,1,0,1
6254,0,1,0,1
6255,0,1,1,0
6256,0,1,0,1
6257,0,1,0,1
6258,0,1,0,1
6259,0,1,0,1
6260,0,1,1,0
6261,0,1,0,1
6262,0,1,0,1
6263,0,1,1,0
6264,0,1,1,0
6265,0,1,0,1
6266,0,1,0,1
6267,0,1,0,1
6268,0,1,1,0
6269,0,1,1,0
6270,0,1,0,1
6271,0,1,0,1
6272,1,0,1,0
6273,0,1,0,1
6274,0,1,0,1
6275,0,1,0,1
6276,0,1,0,1
6277,1,0,0,1
6278,0,1,0,1
6279,0,1,0,1
6280,0,1,1,0
6281,0,1,0,1
6282,1,0,1,0
6283,0,1,0,1
6284,0,1,0,1
6285,0,1,0,1
6286,0,1,0,1
6287,0,1,0,1
6288,0,1,1,0
6289,0,1,0,1
6290,0,1,0,1
6291,0,1,0,1
6292,0,1,0,1
6293,0,1,1,0
6294,0,1,0,1
6295,0,1,1,0
6296,0,1,1,0
6297,0,1,0,1
6298,0,1,0,1
6299,0,1,0,1
6300,0,1,0,1
6301,0,1,1,0
6302,0,1,1,0
6303,0,1,1,0
6304,0,1,0,1
6305,1,0,0,1
6306,0,1,0,1
6307,0,1,1,0
6308,0,1,1,0
6309,0,1,1,0
6310,0,1,1,0
6311,0,1,0,1
6312,0,1,0,1
6313,0,1,1,0
6314,0,1,1,0
6315,0,1,1,0
6316,0,1,1,0
6317,0,1,0,1
6318,0,1,1,0
6319,0,1,0,1
6320,0,1,1,0
6321,0,1,1,0
6322,0,1,1,0
6323,0,1,0,1
6324,0,1,0,1
6325,0,1,0,1
6326,0,1,1,0
6327,0,1,0,1
6328,0,1,0,1
6329,0,1,0,1
6330,0,1,1,0
6331,0,1,1,0
6332,1,0,0,1
6333,0,1,1,0
6334,0,1,0,1
6335,1,0,1,0
6336,0,1,1,0
6337,0,1,0,1
6338,0,1,0,1
6339,0,1,0,1
6340,0,1,1,0
6341,1,0,0,1
6342,1,0,0,1
6343,1,0,1,0
6344,1,0,1,0
6345,0,1,0,1
6346,0,1,0,1
6347,0,1,1,0
6348,0,1,1,0
6349,0,1,0,1
6350,0,1,0,1
6351,0,1,1,0
6352,0,1,1,0
6353,0,1,0,1
6354,0,1,1,0
6355,0,1,0,1
6356,0,1,1,0
6357,1,0,1,0
6358,0,1,0,1
6359,0,1,0,1
6360,0,1,0,1
6361,0,1,1,0
6362,0,1,1,0
6363,0,1,0,1
6364,0,1,1,0
6365,0,1,1,0
6366,0,1,0,1
6367,0,1,1,0
6368,0,1,0,1
6369,0,1,1,0
6370,0,1,0,1
6371,0,1,0,1
6372,0,1,0,1
6373,0,1,1,0
6374,0,1,1,0
6375,0,1,1,0
6376,0,1,0,1
6377,1,0,1,0
6378,1,0,1,0
6379,0,1,0,1
6380,0,1,0,1
6381,0,1,1,0
6382,0,1,1,0
6383,0,1,1,0
6384,0,1,0,1
6385,0,1,1,0
6386,0,1,1,0
6387,0,1,0,1
6388,0,1,0,1
6389,0,1,0,1
6390,0,1,1,0
6391,0,1,0,1
6392,0,1,0,1
6393,0,1,0,1
6394,0,1,0,1
6395,0,1,0,1
6396,0,1,0,1
6397,0,1,0,1
6398,0,1,1,0
6399,0,1,1,0
6400,1,0,0,1
6401,0,1,1,0
6402,0,1,1,0
6403,0,1,1,0
6404,0,1,0,1
6405,0,1,1,0
6406,0,1,1,0
6407,0,1,1,0
6408,0,1,0,1
6409,0,1,0,1
6410,0,1,0,1
6411,0,1,0,1
6412,0,1,1,0
6413,0,1,1,0
6414,0,1,0,1
6415,0,1,0,1
6416,0,1,0,1
6417,0,1,1,0
6418,0,1,1,0
6419,0,1,1,0
6420,0,1,0,1
6421,0,1,1,0
6422,0,1,0,1
6423,0,1,0,1
6424,0,1,1,0
6425,0,1,0,1
6426,0,1,0,1
6427,0,1,1,0
6428,0,1,1,0
6429,0,1,0,1
6430,0,1,0,1
6431,0,1,1,0
6432,0,1,0,1
6433,0,1,1,0
6434,0,1,0,1
6435,0,1,1,0
6436,1,0,1,0
6437,0,1,1,0
6438,0,1,0,1
6439,1,0,1,0
6440,0,1,0,1
6441,1,0,1,0
6442,0,1,1,0
6443,0,1,1,0
6444,0,1,0,1
