4,faculty,student,senior,junior
5174,0,1,0,1
5175,0,1,0,1
5176,0,1,0,1
5177,0,1,0,1
5178,0,1,1,0
5179,0,1,0,1
5180,0,1,1,0
5181,0,1,0,1
5182,0,1,1,0
5183,0,1,0,1
5184,0,1,1,0
5185,0,1,0,1
5186,0,1,0,1
5187,0,1,0,1
5188,0,1,0,1
5189,0,1,0,1
5190,0,1,1,0
5191,0,1,1,0
5192,0,1,0,1
5193,0,1,0,1
5194,0,1,1,0
5195,1,0,1,0
5196,0,1,0,1
5197,0,1,1,0
5198,0,1,0,1
5199,0,1,0,1
5200,1,0,1,0
5201,0,1,0,1
5202,1,0,1,0
5203,0,1,1,0
5204,0,1,1,0
5205,1,0,1,0
5206,0,1,1,0
5207,0,1,0,1
5208,1,0,1,0
5209,0,1,0,1
5210,0,1,0,1
5211,0,1,0,1
5212,0,1,0,1
5213,1,0,1,0
5214,0,1,0,1
5215,1,0,1,0
5216,0,1,0,1
5217,0,1,1,0
5218,0,1,0,1
5219,0,1,1,0
5220,0,1,1,0
5221,0,1,0,1
5222,0,1,0,1
5223,0,1,0,1
5224,0,1,0,1
5225,1,0,0,1
5226,0,1,0,1
5227,0,1,0,1
5228,0,1,1,0
5229,0,1,1,0
5230,0,1,1,0
5231,0,1,0,1
5232,0,1,0,1
5233,0,1,1,0
5234,0,1,0,1
5235,1,0,1,0
5236,1,0,1,0
5237,0,1,1,0
5238,1,0,1,0
5239,1,0,1,0
5240,0,1,0,1
5241,0,1,0,1
5242,0,1,0,1
5243,0,1,0,1
5244,0,1,0,1
5245,0,1,0,1
5246,0,1,0,1
5247,0,1,1,0
5248,0,1,1,0
5249,0,1,0,1
5250,0,1,0,1
5251,0,1,0,1
5252,1,0,1,0
5253,0,1,1,0
5254,1,0,1,0
5255,0,1,0,1
5256,0,1,0,1
5257,0,1,0,1
5258,0,1,0,1
5259,0,1,1,0
5260,0,1,0,1
5261,0,1,0,1
5262,0,1,1,0
5263,1,0,0,1
5264,0,1,0,1
5265,0,1,0,1
5266,0,1,0,1
5267,0,1,0,1
5268,0,1,0,1
5269,0,1,0,1
5270,0,1,0,1
5271,0,1,0,1
5272,0,1,0,1
5273,0,1,0,1
5274,0,1,1,0
5275,0,1,0,1
5276,0,1,0,1
5277,0,1,0,1
5278,0,1,0,1
5279,0,1,0,1
5280,0,1,0,1
5281,0,1,0,1
5282,0,1,0,1
5283,0,1,1,0
5284,0,1,0,1
5285,0,1,0,1
5286,0,1,0,1
5287,0,1,1,0
5288,0,1,0,1
5289,0,1,1,0
5290,0,1,0,1
5291,1,0,1,0
5292,0,1,0,1
5293,0,1,0,1
5294,0,1,0,1
5295,0,1,0,1
5296,1,0,1,0
5297,0,1,0,1
5298,0,1,1,0
5299,0,1,0,1
5300,0,1,0,1
5301,0,1,0,1
5302,0,1,0,1
5303,0,1,0,1
5304,0,1,0,1
5305,0,1,0,1
5306,0,1,0,1
5307,0,1,0,1
5308,0,1,0,1
5309,0,1,0,1
5310,0,1,0,1
5311,0,1,0,1
5312,0,1,1,0
5313,0,1,1,0
5314,0,1,0,1
5315,1,0,1,0
5316,0,1,1,0
5317,0,1,0,1
5318,1,0,1,0
5319,0,1,1,0
5320,0,1,0,1
5321,0,1,1,0
5322,0,1,1,0
5323,0,1,1,0
5324,0,1,0,1
5325,0,1,0,1
5326,0,1,1,0
5327,0,1,0,1
5328,0,1,0,1
5329,0,1,0,1
5330,0,1,0,1
5331,0,1,0,1
5332,0,1,0,1
5333,1,0,1,0
5334,0,1,0,1
5335,0,1,1,0
5336,0,1,0,1
5337,0,1,0,1
5338,0,1,1,0
5339,0,1,0,1
5340,0,1,1,0
5341,0,1,1,0
5342,1,0,1,0
5343,0,1,1,0
5344,0,1,0,1
5345,0,1,0,1
5346,0,1,0,1
5347,0,1,0,1
5348,0,1,0,1
5349,0,1,0,1
5350,0,1,0,1
5351,0,1,0,1
5352,0,1,0,1
5353,0,1,0,1
5354,0,1,0,1
5355,1,0,1,0
5356,0,1,0,1
5357,0,1,0,1
5358,0,1,0,1
5359,0,1,1,0
5360,0,1,0,1
5361,0,1,0,1
5362,0,1,0,1
5363,0,1,1,0
5364,0,1,0,1
5365,0,1,0,1
5366,0,1,0,1
5367,0,1,0,1
5368,0,1,0,1
5369,0,1,0,1
5370,0,1,0,1
5371,1,0,0,1
5372,0,1,0,1
5373,1,0,1,0
5374,0,1,0,1
5375,0,1,0,1
5376,0,1,0,1
5377,0,1,0,1
5378,0,1,1,0
5379,0,1,1,0
5380,0,1,1,0
5381,0,1,1,0
5382,0,1,0,1
5383,0,1,1,0
5384,0,1,1,0
5385,0,1,1,0
5386,0,1,1,0
5387,0,1,1,0
5388,0,1,1,0
5389,0,1,1,0
5390,0,1,1,0
5391,0,1,1,0
5392,0,1,1,0
5393,0,1,1,0
5394,0,1,1,0
5395,0,1,1,0
5396,0,1,0,1
5397,0,1,0,1
5398,0,1,0,1
5399,0,1,0,1
5400,0,1,0,1
5401,1,0,1,0
5402,0,1,1,0
5403,0,1,0,1
5404,0,1,0,1
5405,0,1,0,1
5406,0,1,1,0
5407,0,1,1,0
5408,0,1,1,0
5409,0,1,0,1
5410,0,1,1,0
5411,0,1,1,0
5412,0,1,0,1
5413,1,0,1,0
5414,0,1,0,1
5415,0,1,0,1
5416,0,1,0,1
5417,1,0,1,0
5418,1,0,1,0
5419,0,1,1,0
5420,0,1,1,0
5421,0,1,1,0
5422,0,1,1,0
5423,0,1,0,1
5424,0,1,1,0
5425,0,1,1,0
5426,0,1,1,0
5427,0,1,1,0
5428,0,1,1,0
5429,0,1,0,1
5430,0,1,1,0
5431,1,0,1,0
5432,0,1,0,1
5433,0,1,0,1
5434,0,1,0,1
5435,0,1,0,1
5436,0,1,0,1
5437,0,1,0,1
5438,0,1,1,0
5439,1,0,1,0
5440,0,1,0,1
5441,0,1,0,1
5442,0,1,0,1
5443,0,1,1,0
5444,0,1,0,1
5445,0,1,1,0
5446,0,1,1,0
5447,0,1,0,1
5448,0,1,0,1
5449,0,1,0,1
5450,0,1,0,1
5451,0,1,0,1
5452,0,1,0,1
5453,0,1,0,1
5454,0,1,0,1
5455,0,1,0,1
5456,0,1,0,1
5457,1,0,1,0
5458,1,0,1,0
5459,0,1,0,1
5460,0,1,0,1
5461,0,1,0,1
5462,0,1,0,1
5463,0,1,1,0
5464,1,0,1,0
5465,1,0,1,0
5466,1,0,1,0
5467,1,0,1,0
5468,0,1,0,1
5469,0,1,0,1
5470,0,1,1,0
5471,0,1,0,1
5472,0,1,1,0
5473,0,1,1,0
5474,0,1,1,0
5475,0,1,0,1
5476,0,1,0,1
5477,0,1,1,0
5478,0,1,0,1
5479,0,1,1,0
5480,0,1,0,1
5481,0,1,0,1
5482,0,1,0,1
5483,0,1,0,1
5484,0,1,0,1
5485,0,1,0,1
5486,0,1,1,0
5487,0,1,0,1
5488,0,1,0,1
5489,0,1,1,0
5490,0,1,0,1
5491,0,1,1,0
5492,0,1,0,1
5493,0,1,0,1
5494,0,1,0,1
5495,0,1,0,1
5496,0,1,0,1
5497,0,1,0,1
5498,0,1,0,1
5499,1,0,1,0
5500,1,0,1,0
5501,1,0,1,0
5502,0,1,1,0
5503,1,0,1,0
5504,0,1,0,1
5505,1,0,1,0
5506,1,0,0,1
5507,0,1,0,1
5508,0,1,0,1
5509,0,1,0,1
5510,0,1,0,1
5511,0,1,0,1
5512,0,1,0,1
5513,0,1,0,1
5514,0,1,1,0
5515,0,1,0,1
5516,0,1,0,1
5517,0,1,1,0
5518,0,1,0,1
5519,0,1,0,1
5520,0,1,1,0
5521,0,1,0,1
5522,0,1,0,1
5523,0,1,0,1
5524,0,1,0,1
5525,0,1,1,0
5526,0,1,0,1
5527,0,1,0,1
5528,0,1,1,0
5529,0,1,0,1
5530,1,0,1,0
5531,0,1,0,1
5532,1,0,1,0
5533,0,1,0,1
5534,0,1,1,0
5535,0,1,0,1
5536,0,1,1,0
5537,0,1,1,0
5538,0,1,0,1
5539,0,1,0,1
5540,0,1,0,1
5541,0,1,0,1
5542,0,1,1,0
5543,1,0,1,0
5544,0,1,1,0
5545,1,0,1,0
5546,0,1,1,0
5547,0,1,1,0
5548,0,1,1,0
5549,1,0,1,0
5550,0,1,1,0
5551,0,1,1,0
5552,0,1,0,1
5553,0,1,0,1
5554,0,1,1,0
5555,1,0,1,0
5556,0,1,0,1
5557,0,1,0,1
5558,1,0,1,0
5559,0,1,0,1
5560,0,1,0,1
5561,0,1,0,1
5562,0,1,0,1
5563,0,1,0,1
5564,0,1,0,1
5565,1,0,1,0
5566,0,1,0,1
5567,0,1,0,1
5568,0,1,1,0
5569,0,1,0,1
5570,0,1,0,1
5571,0,1,0,1
5572,0,1,0,1
5573,0,1,1,0
5574,0,1,0,1
5575,0,1,1,0
5576,0,1,0,1
5577,0,1,0,1
5578,1,0,1,0
5579,1,0,1,0
5580,1,0,1,0
5581,0,1,0,1
5582,0,1,0,1
5583,0,1,0,1
5584,0,1,1,0
5585,0,1,0,1
5586,0,1,1,0
5587,0,1,1,0
5588,0,1,0,1
5589,0,1,0,1
5590,0,1,1,0
5591,0,1,1,0
5592,0,1,0,1
5593,0,1,0,1
5594,0,1,0,1
5595,0,1,0,1
5596,0,1,1,0
5597,0,1,0,1
5598,0,1,0,1
5599,0,1,0,1
5600,0,1,0,1
5601,0,1,0,1
5602,1,0,1,0
5603,0,1,1,0
5604,1,0,1,0
5605,1,0,1,0
5606,0,1,0,1
5607,0,1,1,0
5608,0,1,1,0
5609,0,1,1,0
5610,0,1,0,1
5611,0,1,0,1
5612,0,1,0,1
5613,0,1,0,1
5614,0,1,0,1
5615,0,1,0,1
5616,0,1,0,1
5617,0,1,0,1
5618,0,1,0,1
5619,0,1,0,1
5620,0,1,0,1
5621,0,1,1,0
5622,0,1,0,1
5623,0,1,1,0
5624,0,1,1,0
5625,0,1,0,1
5626,0,1,0,1
5627,0,1,0,1
5628,0,1,1,0
5629,1,0,1,0
5630,0,1,0,1
5631,0,1,0,1
5632,0,1,1,0
5633,0,1,1,0
5634,0,1,0,1
5635,0,1,1,0
5636,0,1,0,1
5637,0,1,1,0
5638,0,1,1,0
5639,0,1,0,1
5640,0,1,0,1
5641,0,1,0,1
5642,0,1,0,1
5643,0,1,0,1
5644,0,1,0,1
5645,0,1,0,1
5646,0,1,1,0
5647,0,1,0,1
5648,0,1,1,0
5649,0,1,1,0
5650,1,0,1,0
5651,1,0,1,0
5652,0,1,1,0
5653,0,1,1,0
5654,0,1,1,0
5655,0,1,1,0
5656,0,1,0,1
5657,0,1,0,1
5658,0,1,0,1
5659,0,1,0,1
5660,0,1,0,1
5661,0,1,1,0
5662,0,1,0,1
5663,1,0,1,0
5664,0,1,0,1
5665,0,1,0,1
5666,0,1,1,0
5667,1,0,1,0
5668,0,1,0,1
5669,0,1,0,1
5670,0,1,0,1
5671,0,1,1,0
5672,0,1,0,1
5673,0,1,0,1
5674,0,1,0,1
5675,0,1,0,1
5676,0,1,1,0
5677,1,0,1,0
5678,0,1,0,1
5679,0,1,0,1
5680,0,1,0,1
5681,0,1,1,0
5682,0,1,0,1
5683,0,1,0,1
5684,0,1,0,1
5685,0,1,0,1
5686,0,1,0,1
5687,0,1,0,1
5688,0,1,0,1
5689,0,1,0,1
5690,0,1,0,1
5691,1,0,1,0
5692,0,1,1,0
5693,1,0,1,0
5694,1,0,1,0
5695,0,1,0,1
5696,0,1,1,0
5697,0,1,0,1
5698,0,1,1,0
5699,0,1,0,1
5700,1,0,1,0
5701,0,1,1,0
5702,0,1,0,1
5703,0,1,0,1
5704,1,0,1,0
5705,0,1,0,1
5706,0,1,1,0
5707,0,1,1,0
5708,1,0,1,0
5709,0,1,0,1
5710,0,1,0,1
5711,0,1,1,0
5712,1,0,1,0
5713,0,1,0,1
5714,1,0,1,0
5715,0,1,0,1
5716,0,1,0,1
5717,0,1,0,1
5718,0,1,0,1
5719,0,1,1,0
5720,1,0,1,0
5721,0,1,0,1
5722,0,1,0,1
5723,0,1,0,1
5724,0,1,0,1
5725,0,1,0,1
5726,0,1,0,1
5727,0,1,0,1
5728,0,1,0,1
5729,0,1,0,1
5730,0,1,0,1
5731,0,1,1,0
5732,0,1,1,0
5733,0,1,0,1
5734,0,1,1,0
5735,0,1,0,1
5736,0,1,0,1
5737,1,0,1,0
5738,1,0,1,0
5739,0,1,0,1
5740,0,1,0,1
5741,0,1,0,1
5742,0,1,1,0
5743,0,1,1,0
5744,0,1,1,0
5745,0,1,1,0
5746,0,1,1,0
5747,1,0,1,0
5748,0,1,1,0
5749,0,1,0,1
5750,0,1,0,1
5751,0,1,0,1
5752,0,1,1,0
5753,0,1,0,1
5754,0,1,0,1
5755,0,1,0,1
5756,0,1,1,0
5757,0,1,1,0
5758,0,1,1,0
5759,0,1,0,1
5760,0,1,1,0
5761,1,0,1,0
5762,0,1,1,0
5763,0,1,1,0
5764,0,1,0,1
5765,0,1,0,1
5766,0,1,1,0
5767,0,1,0,1
5768,0,1,0,1
5769,0,1,1,0
5770,1,0,1,0
5771,1,0,1,0
5772,1,0,1,0
5773,1,0,1,0
5774,0,1,0,1
5775,1,0,1,0
5776,0,1,0,1
5777,0,1,1,0
5778,0,1,1,0
5779,0,1,1,0
5780,0,1,0,1
5781,0,1,0,1
5782,0,1,0,1
5783,0,1,0,1
5784,0,1,0,1
5785,0,1,0,1
5786,0,1,1,0
5787,0,1,1,0
5788,0,1,0,1
5789,0,1,1,0
5790,0,1,0,1
5791,0,1,0,1
5792,0,1,1,0
5793,0,1,1,0
5794,0,1,1,0
5795,0,1,0,1
5796,0,1,0,1
5797,0,1,1,0
5798,1,0,1,0
5799,0,1,1,0
5800,1,0,1,0
5801,0,1,1,0
5802,0,1,1,0
5803,0,1,0,1
5804,0,1,0,1
5805,0,1,0,1
5806,0,1,0,1
5807,0,1,1,0
5808,0,1,0,1
5809,0,1,0,1
5810,1,0,1,0
5811,1,0,1,0
5812,1,0,1,0
5813,1,0,1,0
5814,1,0,1,0
5815,0,1,1,0
5816,1,0,1,0
5817,0,1,1,0
5818,0,1,0,1
5819,0,1,0,1
5820,0,1,1,0
5821,0,1,0,1
5822,0,1,0,1
5823,0,1,0,1
5824,0,1,1,0
5825,0,1,1,0
5826,0,1,1,0
5827,0,1,0,1
5828,0,1,0,1
5829,0,1,0,1
5830,0,1,1,0
5831,1,0,1,0
5832,0,1,0,1
5833,1,0,1,0
5834,1,0,1,0
5835,1,0,1,0
5836,0,1,1,0
5837,0,1,0,1
5838,0,1,1,0
5839,0,1,1,0
5840,0,1,0,1
5841,0,1,0,1
5842,0,1,1,0
5843,0,1,1,0
5844,1,0,1,0
5845,0,1,0,1
5846,0,1,1,0
5847,0,1,0,1
5848,0,1,0,1
5849,1,0,1,0
5850,1,0,1,0
5851,0,1,1,0
5852,0,1,0,1
5853,0,1,0,1
5854,0,1,1,0
5855,1,0,1,0
5856,0,1,0,1
5857,1,0,1,0
5858,0,1,0,1
5859,0,1,0,1
5860,0,1,0,1
5861,0,1,0,1
5862,1,0,1,0
5863,0,1,1,0
5864,0,1,1,0
5865,0,1,1,0
5866,0,1,0,1
5867,0,1,0,1
5868,1,0,1,0
5869,0,1,1,0
5870,0,1,1,0
5871,0,1,1,0
5872,0,1,1,0
5873,0,1,0,1
5874,0,1,0,1
5875,0,1,0,1
5876,0,1,1,0
5877,0,1,0,1
5878,0,1,0,1
5879,0,1,1,0
5880,0,1,0,1
5881,0,1,1,0
5882,0,1,1,0
5883,0,1,1,0
5884,0,1,1,0
5885,0,1,1,0
5886,0,1,0,1
5887,0,1,0,1
5888,1,0,1,0
5889,0,1,0,1
5890,0,1,0,1
5891,0,1,0,1
5892,0,1,0,1
5893,0,1,0,1
5894,0,1,1,0
5895,0,1,1,0
5896,0,1,0,1
5897,0,1,0,1
5898,0,1,1,0
5899,0,1,0,1
5900,0,1,0,1
5901,0,1,0,1
5902,0,1,1,0
5903,0,1,0,1
5904,0,1,1,0
5905,0,1,1,0
5906,0,1,1,0
5907,0,1,0,1
5908,1,0,1,0
5909,0,1,1,0
5910,0,1,1,0
5911,0,1,1,0
5912,0,1,0,1
5913,0,1,0,1
5914,0,1,1,0
5915,0,1,1,0
5916,0,1,0,1
5917,0,1,1,0
5918,0,1,1,0
5919,0,1,1,0
5920,0,1,1,0
5921,0,1,0,1
5922,0,1,0,1
5923,0,1,0,1
5924,0,1,1,0
5925,0,1,1,0
5926,0,1,1,0
5927,0,1,1,0
5928,0,1,1,0
5929,1,0,1,0
5930,0,1,1,0
5931,1,0,1,0
5932,0,1,1,0
5933,0,1,1,0
5934,1,0,1,0
5935,0,1,1,0
5936,0,1,1,0
5937,0,1,1,0
5938,0,1,1,0
5939,0,1,1,0
5940,0,1,1,0
5941,0,1,0,1
5942,0,1,0,1
5943,0,1,0,1
5944,0,1,0,1
5945,1,0,0,1
5946,0,1,0,1
5947,0,1,0,1
5948,0,1,1,0
5949,0,1,1,0
5950,0,1,0,1
5951,0,1,1,0
5952,0,1,1,0
5953,0,1,0,1
5954,0,1,0,1
5955,0,1,0,1
5956,0,1,0,1
5957,1,0,1,0
5958,1,0,1,0
5959,0,1,1,0
5960,0,1,1,0
5961,0,1,1,0
5962,1,0,1,0
5963,0,1,1,0
5964,0,1,1,0
5965,0,1,1,0
5966,0,1,0,1
5967,0,1,1,0
5968,0,1,1,0
5969,1,0,1,0
5970,0,1,1,0
5971,1,0,1,0
5972,1,0,1,0
5973,0,1,1,0
5974,0,1,1,0
5975,0,1,1,0
5976,0,1,1,0
5977,0,1,1,0
5978,0,1,1,0
5979,0,1,1,0
5980,0,1,0,1
5981,0,1,1,0
5982,0,1,1,0
5983,0,1,1,0
5984,0,1,0,1
5985,0,1,1,0
5986,0,1,1,0
5987,0,1,0,1
5988,0,1,1,0
5989,0,1,0,1
5990,1,0,1,0
5991,0,1,1,0
5992,0,1,1,0
5993,0,1,1,0
5994,1,0,1,0
5995,1,0,1,0
5996,0,1,1,0
5997,1,0,1,0
5998,0,1,1,0
5999,1,0,1,0
6000,0,1,0,1
6001,1,0,1,0
6002,0,1,1,0
6003,0,1,1,0
6004,1,0,1,0
6005,1,0,1,0
6006,1,0,1,0
6007,0,1,1,0
6008,0,1,1,0
6009,0,1,0,1
6010,0,1,0,1
6011,0,1,0,1
6012,0,1,1,0
6013,0,1,0,1
6014,0,1,1,0
6015,0,1,0,1
6016,1,0,1,0
6017,0,1,1,0
6018,1,0,1,0
6019,0,1,1,0
6020,0,1,1,0
6021,0,1,1,0
6022,1,0,1,0
6023,0,1,1,0
6024,0,1,0,1
6025,0,1,1,0
6026,0,1,1,0
6027,0,1,1,0
6028,0,1,1,0
6029,1,0,1,0
6030,0,1,1,0
6031,0,1,1,0
6032,0,1,1,0
6033,0,1,1,0
6034,1,0,1,0
6035,0,1,1,0
6036,0,1,0,1
6037,0,1,0,1
6038,1,0,1,0
6039,0,1,1,0
6040,1,0,1,0
6041,0,1,1,0
6042,0,1,1,0
6043,1,0,1,0
6044,0,1,0,1
6045,1,0,1,0
6046,0,1,1,0
6047,0,1,1,0
6048,0,1,0,1
6049,0,1,0,1
6050,1,0,1,0
6051,0,1,1,0
6052,0,1,1,0
6053,0,1,0,1
6054,0,1,1,0
6055,1,0,1,0
6056,1,0,1,0
6057,0,1,1,0
6058,0,1,1,0
6059,1,0,1,0
6060,0,1,0,1
6061,0,1,0,1
6062,0,1,0,1
6063,0,1,0,1
6064,0,1,0,1
6065,0,1,0,1
6066,0,1,0,1
6067,0,1,0,1
6068,0,1,1,0
6069,0,1,1,0
6070,0,1,0,1
6071,0,1,1,0
6072,0,1,0,1
6073,0,1,1,0
6074,0,1,0,1
6075,0,1,0,1
6076,0,1,0,1
6077,0,1,1,0
6078,0,1,0,1
6079,0,1,0,1
6080,0,1,0,1
6081,0,1,0,1
6082,1,0,1,0
6083,1,0,1,0
6084,0,1,1,0
6085,0,1,1,0
6086,0,1,0,1
6087,0,1,0,1
6088,0,1,1,0
6089,0,1,1,0
6090,0,1,0,1
6091,0,1,0,1
6092,0,1,1,0
6093,0,1,1,0
6094,0,1,1,0
6095,0,1,1,0
6096,0,1,1,0
6097,0,1,1,0
6098,0,1,1,0
6099,0,1,1,0
6100,0,1,0,1
6101,0,1,1,0
6102,0,1,1,0
6103,0,1,1,0
6104,0,1,0,1
6105,0,1,0,1
6106,0,1,1,0
6107,0,1,1,0
6108,0,1,0,1
6109,1,0,1,0
6110,0,1,1,0
6111,0,1,0,1
6112,0,1,0,1
6113,1,0,1,0
6114,1,0,1,0
6115,0,1,1,0
6116,0,1,1,0
6117,1,0,1,0
6118,0,1,1,0
6119,0,1,1,0
6120,0,1,0,1
6121,1,0,1,0
6122,0,1,1,0
6123,0,1,1,0
6124,1,0,1,0
6125,0,1,1,0
6126,0,1,0,1
6127,0,1,1,0
6128,0,1,1,0
6129,1,0,1,0
6130,0,1,0,1
6131,0,1,0,1
6132,0,1,0,1
6133,0,1,0,1
6134,0,1,0,1
6135,0,1,0,1
6136,1,0,1,0
6137,0,1,0,1
6138,1,0,1,0
6139,0,1,1,0
6140,0,1,0,1
6141,0,1,1,0
6142,0,1,1,0
6143,1,0,1,0
6144,0,1,0,1
6145,0,1,1,0
6146,0,1,1,0
6147,1,0,1,0
6148,1,0,1,0
6149,0,1,1,0
6150,0,1,1,0
6151,1,0,1,0
6152,1,0,1,0
6153,0,1,1,0
6154,0,1,0,1
6155,0,1,0,1
6156,0,1,0,1
6157,1,0,1,0
6158,0,1,0,1
6159,0,1,0,1
6160,0,1,1,0
6161,0,1,1,0
6162,0,1,1,0
6163,0,1,0,1
6164,1,0,1,0
6165,0,1,0,1
6166,0,1,1,0
6167,1,0,1,0
6168,0,1,1,0
6169,0,1,0,1
6170,0,1,1,0
6171,0,1,1,0
6172,0,1,1,0
6173,0,1,0,1
6174,1,0,1,0
6175,0,1,0,1
6176,0,1,1,0
6177,0,1,0,1
6178,0,1,0,1
6179,1,0,1,0
6180,1,0,1,0
6181,0,1,1,0
6182,0,1,1,0
6183,0,1,1,0
6184,0,1,1,0
6185,0,1,0,1
6186,0,1,0,1
6187,0,1,0,1
6188,0,1,0,1
6189,0,1,0,1
6190,0,1,0,1
6191,0,1,1,0
6192,0,1,0,1
6193,0,1,0,1
6194,0,1,0,1
6195,0,1,1,0
6196,0,1,1,0
6197,0,1,1,0
6198,0,1,1,0
6199,1,0,1,0
6200,0,1,0,1
6201,0,1,1,0
6202,0,1,1,0
6203,0,1,1,0
6204,0,1,1,0
6205,1,0,1,0
6206,0,1,0,1
6207,0,1,1,0
6208,0,1,0,1
6209,0,1,0,1
6210,0,1,1,0
6211,0,1,1,0
6212,0,1,0,1
6213,0,1,0,1
6214,0,1,0,1
6215,0,1,0,1
6216,0,1,0,1
6217,0,1,0,1
6218,0,1,1,0
6219,0,1,0,1
6220,0,1,0,1
6221,0,1,1,0
6222,1,0,1,0
6223,1,0,1,0
6224,0,1,1,0
6225,0,1,0,1
6226,0,1,0,1
6227,0,1,0,1
6228,0,1,0,1
6229,0,1,0,1
6230,0,1,1,0
6231,0,1,0,1
6232,0,1,0,1
6233,0,1,1,0
6234,0,1,1,0
6235,0,1,0,1
6236,0,1,0,1
6237,0,1,0,1
6238,0,1,0,1
6239,0,1,1,0
6240,0,1,0,1
6241,0,1,1,0
6242,0,1,1,0
6243,0,1,0,1
6244,0,1,0,1
6245,0,1,0,1
6246,0,1,0,1
6247,0,1,1,0
6248,1,0,1,0
6249,0,1,0,1
6250,0,1,0,1
6251,1,0,1,0
6252,1,0,1,0
6253,0,1,0,1
6254,0,1,1,0
6255,1,0,1,0
6256,0,1,1,0
6257,0,1,1,0
6258,0,1,1,0
6259,0,1,1,0
6260,0,1,0,1
6261,1,0,1,0
6262,1,0,1,0
6263,1,0,1,0
6264,1,0,1,0
6265,1,0,1,0
6266,1,0,1,0
6267,1,0,1,0
6268,0,1,1,0
6269,0,1,1,0
6270,0,1,1,0
6271,1,0,1,0
6272,1,0,1,0
6273,1,0,1,0
6274,1,0,1,0
6275,1,0,1,0
6276,0,1,1,0
6277,1,0,1,0
6278,0,1,1,0
6279,1,0,1,0
6280,0,1,1,0
6281,0,1,1,0
6282,0,1,1,0
6283,1,0,1,0
6284,0,1,1,0
6285,1,0,1,0
6286,1,0,1,0
6287,1,0,1,0
6288,0,1,1,0
6289,0,1,0,1
6290,0,1,1,0
6291,0,1,0,1
6292,0,1,1,0
6293,0,1,0,1
6294,1,0,1,0
6295,1,0,1,0
6296,1,0,1,0
6297,0,1,1,0
6298,0,1,0,1
6299,1,0,1,0
6300,0,1,1,0
6301,0,1,1,0
6302,0,1,1,0
6303,0,1,1,0
6304,1,0,1,0
6305,1,0,1,0
6306,0,1,0,1
6307,0,1,1,0
6308,0,1,1,0
6309,0,1,0,1
6310,0,1,0,1
6311,0,1,0,1
6312,0,1,0,1
6313,0,1,0,1
6314,1,0,1,0
6315,1,0,1,0
6316,0,1,1,0
6317,0,1,0,1
6318,0,1,1,0
6319,0,1,0,1
6320,0,1,0,1
6321,0,1,0,1
6322,0,1,1,0
6323,0,1,1,0
6324,0,1,1,0
6325,0,1,1,0
6326,0,1,0,1
6327,1,0,1,0
6328,0,1,1,0
6329,0,1,0,1
6330,0,1,0,1
6331,0,1,0,1
6332,0,1,1,0
6333,0,1,1,0
6334,0,1,1,0
6335,0,1,1,0
6336,0,1,1,0
6337,0,1,0,1
6338,0,1,1,0
6339,0,1,1,0
6340,1,0,1,0
6341,0,1,1,0
6342,0,1,0,1
6343,0,1,0,1
6344,0,1,0,1
6345,0,1,1,0
6346,0,1,1,0
6347,1,0,1,0
6348,1,0,1,0
6349,0,1,0,1
6350,0,1,1,0
6351,1,0,1,0
6352,0,1,1,0
6353,0,1,1,0
6354,0,1,0,1
6355,0,1,0,1
6356,0,1,0,1
6357,0,1,0,1
6358,0,1,0,1
6359,1,0,1,0
6360,0,1,1,0
6361,1,0,1,0
6362,0,1,1,0
6363,0,1,0,1
6364,0,1,0,1
6365,0,1,0,1
6366,0,1,1,0
6367,0,1,1,0
6368,0,1,1,0
6369,0,1,0,1
6370,0,1,1,0
6371,0,1,0,1
6372,0,1,1,0
6373,0,1,0,1
6374,0,1,0,1
6375,0,1,1,0
6376,0,1,1,0
6377,0,1,0,1
6378,0,1,0,1
6379,0,1,0,1
6380,0,1,0,1
6381,0,1,0,1
6382,0,1,0,1
6383,0,1,0,1
6384,0,1,0,1
6385,0,1,0,1
6386,0,1,0,1
6387,0,1,0,1
6388,0,1,0,1
6389,0,1,0,1
6390,1,0,1,0
6391,0,1,1,0
6392,0,1,1,0
6393,1,0,1,0
6394,1,0,1,0
6395,1,0,1,0
6396,0,1,1,0
6397,1,0,1,0
6398,1,0,1,0
6399,0,1,1,0
6400,1,0,1,0
6401,1,0,1,0
6402,0,1,1,0
6403,0,1,1,0
6404,1,0,1,0
6405,1,0,1,0
6406,1,0,1,0
6407,1,0,1,0
6408,0,1,0,1
6409,0,1,1,0
6410,0,1,0,1
6411,0,1,0,1
6412,0,1,0,1
6413,0,1,0,1
6414,0,1,0,1
6415,0,1,0,1
6416,0,1,1,0
6417,0,1,1,0
6418,1,0,1,0
6419,0,1,0,1
6420,1,0,1,0
6421,0,1,1,0
6422,1,0,1,0
6423,0,1,1,0
6424,1,0,1,0
6425,1,0,1,0
6426,0,1,1,0
6427,0,1,1,0
6428,1,0,0,1
6429,0,1,1,0
6430,1,0,1,0
6431,1,0,1,0
6432,1,0,1,0
6433,1,0,1,0
6434,0,1,0,1
6435,0,1,1,0
6436,1,0,1,0
6437,0,1,1,0
6438,0,1,1,0
6439,0,1,1,0
6440,0,1,0,1
6441,0,1,1,0
6442,1,0,1,0
6443,1,0,1,0
6444,1,0,1,0
